,original_id,sequence_length
0cc770b4f22eae8a42688105ef3f2df6,SMED3_DN4554_c1_g2_i1.p1,120
029282e2824efa71ed8d19f9e096fe99,SMED3_DN23266_c0_g3_i2.p1,120
58eefbaa1d3dde135c9cca57f2cd72b9,SMED3_DN25_c0_g2_i2.p1,120
0b8a6534c9257f2156bbb47192315c92,SMED3_DN12908_c1_g1_i1.p1,120
95c42cf5142918daeb57d19e84a1f6cb,SMED3_DN11940_c2_g1_i2.p1,120
304369fe2c32b5c0a093e311236e4bcc,SMED3_DN23853_c3_g1_i1.p1,120
6f03d06b509ddca440aaaaf75260d534,SMED3_DN36496_c0_g1_i1.p2,120
281ffd48ca8ce92c7b16a0a63bbb3795,SMED3_DN16022_c0_g1_i2.p1,120
a4dcd7077e513884c60cb7aa2c71bc5f,SMED3_DN41453_c1_g4_i1.p1,120
390737dd35e90189ad338554cd92b09b,SMED3_DN4765_c5_g1_i2.p1,120
66431a713e93fcdfc258ef3c2e52ae2e,SMED3_DN21044_c0_g1_i1.p1,120
9addf8c8c25f8b542186dbffa5d13415,SMED3_DN16396_c0_g2_i1.p1,120
81896db31392aa4cba19b6ca1c9d7d05,SMED3_DN24527_c2_g2_i1.p2,120
423ed2ef7af7c8f1c42731aacbe4ae56,SMED3_DN90866_c0_g1_i1.p1,120
239a82d4c92d50af34d222896f62c6fe,SMED3_DN37796_c0_g2_i2.p1,120
04bc70ba4fabc710912b95e18627bb8f,SMED3_DN850_c0_g2_i2.p1,120
84313907f2af32e78963996e31c9dc9e,SMED3_DN127906_c0_g1_i1.p1,120
e6cddb50bdf659626feddd0b273d32bd,SMED3_DN6385_c1_g1_i1.p1,120
b2c63e89701f8cddc828f7ba75f388ea,SMED3_DN12522_c0_g4_i2.p1,120
2edc89f62220b12df1985c47ee0c09ee,SMED3_DN61772_c0_g1_i1.p1,120
0d4526cc2e053411303e04c3fff5bd72,SMED3_DN31379_c0_g1_i1.p1,120
4aa325196b25cfdf0404dfefbf7a1b86,SMED3_DN19077_c0_g1_i1.p1,120
a829fcddd6a868ab325a8cb3359307a1,SMED3_DN27488_c0_g3_i2.p1,120
5cc4a5510ebb747214521d12cda20feb,SMED3_DN93663_c0_g1_i1.p1,120
269ce6420abdfd04980521b7bdb239f0,SMED3_DN10139_c0_g1_i1.p1,120
007855e4e1e062cb696825dc3ba0fbcf,SMED3_DN14189_c0_g1_i1.p1,120
70ed8d044e59c3b73042f14d0dcf9677,SMED3_DN8604_c0_g1_i2.p1,120
2a41710801ecbd601acf968751795bf3,SMED3_DN134789_c0_g1_i1.p1,120
837c40db9e5ae7524cc88512d26ccac8,SMED3_DN36776_c0_g6_i1.p2,120
f48a217b7c855a91694302e3d9b5c9e4,SMED3_DN22550_c0_g1_i3.p1,120
a5db4940424be16eb71036610b1fda4a,SMED3_DN27287_c0_g4_i1.p1,120
784c0ff70fb53bd4f60ad654bb3971a2,SMED3_DN42829_c0_g1_i1.p1,120
02ab3df46cec6ede552cad1bf88c8529,SMED3_DN10617_c0_g1_i2.p1,120
3d11555571b2a2098a1bc5812311abf8,SMED3_DN111126_c0_g1_i1.p1,120
defe45f98e0c54b191d34cc2e5a332f0,SMED3_DN31459_c3_g2_i1.p1,120
7c529ec974aeb23e68505539132c7d47,SMED3_DN78218_c0_g1_i1.p1,120
506848779a3018b0a39d4e1e76139b67,SMED3_DN43583_c0_g2_i1.p1,120
8f80bd068391fba2d83d1babe0c5c85d,SMED3_DN87740_c0_g1_i1.p1,120
3e0966ff70c6b45ba9db58739d97e2e2,SMED3_DN125976_c0_g1_i1.p1,120
3eb5401c24321b7a43391c65995b4c35,SMED3_DN17327_c1_g3_i1.p1,120
d26ffae4059d0d35f4e01ff8cb5f0818,SMED3_DN2031_c0_g3_i1.p1,120
47825ae06824de7d48f30abc9b4229f2,SMED3_DN7886_c0_g1_i2.p1,120
f125530fbc34f70bc74d22a9d8a96e99,SMED3_DN6613_c1_g5_i1.p1,120
484615edf8ba040a010675766692f115,SMED3_DN14207_c0_g3_i1.p1,120
9cfddbfd66f6fe45462db07971b65006,SMED3_DN16693_c0_g3_i1.p1,120
d307fa431ab82da438adcd2054b3a445,SMED3_DN10788_c1_g1_i7.p1,120
2110a6486cea8bc1de0857ecb79a7e00,SMED3_DN9010_c1_g1_i1.p1,120
6786796e0a945f5cb6d88fe3ad421776,SMED3_DN2703_c0_g7_i1.p1,120
1dc834df995b2da52a45a7619940321c,SMED3_DN23927_c0_g1_i2.p1,120
5c5b14d2ffc4355c2a0c8728b0492b41,SMED3_DN754_c4_g1_i1.p1,120
974832d6401749f5e970e591413f7c92,SMED3_DN11402_c0_g3_i1.p1,120
a88cd2442b58853a11ea4a2a65f17685,SMED3_DN21161_c1_g1_i1.p1,120
d2aaba1cd4d09787d813115cd7647ca0,SMED3_DN111017_c0_g1_i1.p1,120
515c2967569e0b1ef44d9035239704b1,SMED3_DN36321_c0_g2_i1.p1,120
ad9c69459311c0861ec3a50706c924f6,SMED3_DN39414_c0_g1_i1.p1,120
fc29dc0c9736c0aeb2de4d9051d97515,SMED3_DN92102_c0_g1_i1.p1,119
46dba8998b06e2fc6f60def58b3c3010,SMED3_DN119670_c0_g1_i1.p1,119
66bc398c48c0c98e98cc95d28578c68b,SMED3_DN78297_c0_g1_i1.p1,119
72e2fbb570eeb77953e8696abf90c16e,SMED3_DN17271_c1_g1_i1.p1,119
8bcb20124a9f4eb05d8413f059dffdf6,SMED3_DN26589_c0_g1_i1.p1,119
01fadc71b26e336a2a010d391cca7c67,SMED3_DN8056_c0_g1_i1.p1,119
5bcfadad7a4798424de72f9f4cb7a292,SMED3_DN45443_c0_g1_i3.p1,119
1a7c66fe8c31e3efa1f787593e4eef92,SMED3_DN559_c6_g1_i1.p1,119
868e68de978fcb80d48a3e8fdd8932f6,SMED3_DN35319_c2_g2_i1.p1,119
65c7a255138bc065bc56c8e67d854240,SMED3_DN41498_c1_g4_i1.p1,119
18aaab42e7a448f9e13750f9f5949755,SMED3_DN63097_c0_g1_i1.p2,119
6cfadd3db5df9bd3153c2f903841dcab,SMED3_DN100949_c0_g1_i1.p1,119
98e8c80cbf0e2fac30d77f6d4baf129c,SMED3_DN6321_c0_g1_i1.p1,119
ce893792e9b62cd50be36b05489978b5,SMED3_DN126307_c0_g1_i1.p1,119
3fa07ef80a7c3235eaecb4ff96d0cd54,SMED3_DN22010_c0_g4_i1.p1,119
052f380114abcda43dc0aa08f50005c1,SMED3_DN36919_c0_g1_i2.p1,119
e6200a7ff043e60f5b796bfa4394931d,SMED3_DN5704_c0_g1_i4.p1,119
71b6e8fa974fb035c9988ff46a2f996e,SMED3_DN111335_c0_g1_i1.p1,119
c97e5d29e92e112168f98531088c6bea,SMED3_DN39986_c0_g1_i6.p1,119
5805c8daf079cfaef1a4b6407bbec892,SMED3_DN56075_c0_g1_i1.p1,119
97b2eec7c62017ff9854b15238a476b3,SMED3_DN24652_c0_g2_i1.p1,119
82f8dc23113a69565379fc1451d7b689,SMED3_DN15_c1_g6_i1.p1,119
3ef56b503523d219e9e7998008d39226,SMED3_DN77738_c0_g1_i1.p1,119
f6e3ab7794c4956e5c0cc70a44188298,SMED3_DN41190_c2_g1_i1.p1,119
bb55c040f88963320e27261185b6446e,SMED3_DN15680_c3_g2_i1.p1,119
13b38c57a3a5975091ad08a92d278c4c,SMED3_DN9757_c0_g2_i1.p1,119
676cc8d0b2c745c228c25adbfadef7eb,SMED3_DN80619_c0_g1_i1.p1,119
c3ef4eb84ab41b3f5066c6d87a6236de,SMED3_DN101901_c0_g1_i1.p1,119
f87bad34380707ae835bafa422c886fc,SMED3_DN1401_c1_g1_i24.p1,119
35fb1702d977b39f21f28d7d8266a9dc,SMED3_DN142351_c0_g1_i1.p1,119
ea650021428d7794ba33f4c2c0be5094,SMED3_DN50444_c0_g2_i1.p1,119
5b87d93ffa14ef21e28316b20ebe1954,SMED3_DN25891_c0_g2_i3.p1,119
172380b5d28591efcc637682e7069045,SMED3_DN50840_c1_g1_i1.p1,119
8d28997f9712ca76c30eb4875d065ee6,SMED3_DN413_c0_g2_i1.p1,119
34f03f2914f3bb1be04897e8482439cb,SMED3_DN4274_c0_g2_i1.p1,119
8d02b58c2a16bd725312011d8e1b1d0b,SMED3_DN36641_c0_g2_i1.p1,119
e324ebd085baf27909a7cc437b4294dd,SMED3_DN19407_c2_g1_i1.p1,119
fe2bedf757d093272fad8de1ea1e6f97,SMED3_DN132005_c0_g1_i1.p1,119
be54e0ba64002a4858a53bc7813fe102,SMED3_DN2177_c0_g1_i1.p1,119
1b76ce067994c1eac39b380f0d9ebc88,SMED3_DN4482_c0_g1_i19.p1,119
5e9a96035d4159cb7a450d9f5e80ed9e,SMED3_DN3896_c0_g1_i14.p1,119
e7f8c9ae046a735bc7963ecdecb63c97,SMED3_DN10502_c0_g2_i17.p1,119
a6784a95d11a159345f27eb2246af9cf,SMED3_DN63079_c0_g1_i1.p1,119
65e1cb895d51f40295768b81369d15a8,SMED3_DN15348_c0_g2_i1.p1,119
c8274e43c111664473d5e6b823e7fbcc,SMED3_DN78234_c0_g1_i1.p1,119
253c3650a9b7d33c7742f52ab1c9c54a,SMED3_DN29171_c0_g2_i6.p1,119
c5d0d8da6b6a6ccfe0ae0c05144d2b3d,SMED3_DN24004_c0_g1_i1.p1,119
d6de0ca428caaad9778b92e24701c414,SMED3_DN13198_c1_g1_i1.p1,119
fd7734f46a79bb8c98011d789ebaa5bd,SMED3_DN141679_c0_g1_i1.p1,119
b2a035458331847f2c6515cc36f8ed32,SMED3_DN18240_c0_g1_i7.p1,119
02a0efa5a96e60f8411f415a844f3b02,SMED3_DN7116_c0_g3_i1.p1,119
468af83b4caf98d53c61d19e46376299,SMED3_DN3084_c0_g1_i5.p1,119
f1ec09c805c446cada1d5050a1055eef,SMED3_DN343_c0_g1_i1.p1,119
d7db64fe31f0ff2cd04d97d26bff9673,SMED3_DN2425_c14_g1_i1.p1,119
1ab16bfdcc6a9bf1374458ad46e92a45,SMED3_DN48931_c0_g1_i1.p1,119
388d218e850eba8cede17f6004da020a,SMED3_DN10548_c0_g1_i1.p1,119
5ec2e6802c0734b3c9620e8acafda4c3,SMED3_DN62962_c0_g1_i1.p1,119
c9af8c80a0b92d87befe71fa79ceeee9,SMED3_DN7283_c0_g1_i2.p1,119
994abd28286668ffd23cb8bfa19af788,SMED3_DN113141_c0_g1_i1.p2,119
985c21239ce5b3eb35d9249441f82d6a,SMED3_DN17135_c3_g2_i1.p1,119
93cc4f37e094af256157990bba9beead,SMED3_DN7517_c0_g5_i1.p1,119
cf4792d20963e60a4e114ba64795c721,SMED3_DN13428_c0_g1_i3.p1,119
663b6b28a6209943a52f3908d5ca0d07,SMED3_DN24123_c1_g3_i1.p1,119
4b28bbed6828f63892bcf12984ff755c,SMED3_DN65247_c0_g1_i1.p1,119
6a65d0a6f6e3381794d2f8b898e7d1ac,SMED3_DN17617_c0_g2_i12.p1,119
ec97f70b124ab9188e71b92605220aa5,SMED3_DN105653_c0_g1_i1.p1,119
e980b25e327f5b8b99257cfc6e85fa58,SMED3_DN8109_c0_g1_i1.p1,119
49dd33c7df33035aad9df08e8accba9f,SMED3_DN52256_c0_g3_i1.p1,119
1095e9807f7f19a220880d04665a2df5,SMED3_DN6050_c1_g1_i1.p1,119
48c5df4240cc8489c0a047f04ce5f814,SMED3_DN31580_c2_g1_i1.p1,119
0dbfa0424ad353a067c1775b58df39cb,SMED3_DN28057_c0_g1_i4.p1,119
10d04c28c6d29392cf994b5fecbee15b,SMED3_DN14926_c0_g1_i1.p1,119
0591eb9e8746b45863ce757a8f225232,SMED3_DN4904_c0_g1_i2.p1,119
ea3b5edeb8b7979b1f5807fa34089113,SMED3_DN82633_c0_g1_i1.p1,119
5c9365b3e28de382b3333be58d747fcb,SMED3_DN29063_c0_g1_i5.p1,119
15d7480614bf0ffb1d6acf05186ff4af,SMED3_DN6192_c0_g1_i3.p1,119
b7c87a4be1dec008dfd532b05d197e50,SMED3_DN13247_c1_g2_i2.p1,119
c5f6b5d1fcafa590601ae044198899a9,SMED3_DN45878_c1_g1_i1.p1,119
9280c37d2e927f2017f53119de1972c6,SMED3_DN36991_c0_g1_i2.p1,119
2e9ec03220ddadf272460683c2e17e5c,SMED3_DN18506_c5_g1_i1.p1,119
496c9fc9f6661e37cc1a0b659829e4d6,SMED3_DN109156_c0_g1_i1.p1,119
24b38ef5b4c0fb2cb290c42498f8d2d4,SMED3_DN33075_c0_g1_i1.p1,119
d0d608a8a5b43488fc968fa6c8d4df7c,SMED3_DN14324_c0_g1_i16.p1,119
439d0d8dc8a6422510e6addc6a878925,SMED3_DN108063_c0_g1_i1.p1,119
f43cf34023dddc665812a987e476dda3,SMED3_DN50240_c0_g2_i2.p1,119
7d9d5b5f8e52d4042e1dcd0c11147836,SMED3_DN130903_c0_g1_i1.p1,119
0f59595b63dd795bb484a601674ae2be,SMED3_DN143083_c0_g1_i1.p1,119
3e62f2eb49dab4cb5177773c2d2f5ebe,SMED3_DN137026_c0_g1_i1.p1,119
4f6c6ff29e01ecae72fe77e1622f4fb7,SMED3_DN32287_c0_g2_i9.p1,119
a11785d934f1ced516e903c78e9a996a,SMED3_DN71409_c0_g1_i1.p1,119
bc43751794d6b02d80878b8d8d614e7f,SMED3_DN45114_c0_g1_i5.p1,119
46028278ddb865b736c09dc75d2e57b3,SMED3_DN8535_c0_g1_i6.p1,119
a42ca00bc26acfd63af6b693cb584059,SMED3_DN111681_c0_g1_i1.p1,119
18de4980b8595498555389973b0172b6,SMED3_DN14957_c1_g3_i2.p1,119
38bfe1439018d45a60793c8882186e48,SMED3_DN20142_c0_g2_i1.p1,119
411809b15332d1a41c74d2e36f12f838,SMED3_DN29171_c1_g1_i1.p1,119
e0d5c1455611ead1ec90056facc8f960,SMED3_DN14538_c1_g1_i1.p1,119
4151fbe3c8e651efe75d6127185c2f05,SMED3_DN20601_c6_g1_i1.p1,119
9a2d1a19d066e268405ee16679c94047,SMED3_DN136147_c0_g1_i1.p1,119
1d8d70af55aacd5dad9b5c6c1837515f,SMED3_DN17618_c0_g1_i1.p1,119
2481839da6827682607cba67cc82bd7d,SMED3_DN5513_c0_g3_i1.p1,119
3863364269d01b41ae8bad10fafe36ff,SMED3_DN7443_c1_g1_i5.p1,119
a2739fc4c3dee65803b0216d3a30fea6,SMED3_DN43846_c0_g1_i2.p1,119
62587a8b60775e07ae75bece9078b532,SMED3_DN32952_c0_g2_i1.p1,119
a3380cab57d611e2325fb842f1270a36,SMED3_DN5058_c0_g2_i1.p1,119
c4fc576d9e8617793a449e4f5b1eddc9,SMED3_DN45958_c0_g2_i1.p1,119
d8c0c7957259fbcd1686c35267994a4e,SMED3_DN157_c3_g1_i2.p1,119
980479253f31c2de31d36c5234eaba95,SMED3_DN10866_c0_g1_i1.p1,119
c03a41ef8a21e316d97f69af8e98d27c,SMED3_DN36605_c1_g1_i1.p1,119
a0776d57cf263312e23c301df60ce408,SMED3_DN5512_c0_g1_i1.p1,119
25f9803734635329055de9efdfa5bb27,SMED3_DN28794_c0_g1_i1.p1,119
2902cbfa220688413739ea1ed549cf18,SMED3_DN25001_c2_g1_i1.p1,119
9c548ae1f98309bc7778d4bd2d0a4279,SMED3_DN70853_c0_g1_i1.p1,119
ab8fffa0778e4c0f240c36b4d5f6c112,SMED3_DN22174_c0_g1_i1.p2,119
26c560893d375d4a6ef2a0603bf8e4f2,SMED3_DN28027_c2_g2_i1.p1,119
2193bce9222a8cab04062daaa83977ee,SMED3_DN14001_c0_g2_i1.p1,119
681f579605ea73ca2ff6b8e2e3755817,SMED3_DN54717_c0_g1_i2.p1,119
f3793d9a640937d00606aeacdfd7f6e3,SMED3_DN421_c0_g1_i2.p1,119
9c8c4391f09c0daf226b1bcc3280c364,SMED3_DN93614_c0_g1_i1.p1,119
84498aab8cd17efdf992349347572dd0,SMED3_DN111800_c0_g1_i1.p1,119
e56f2c00fabeda1c0e56266ff2a06082,SMED3_DN3553_c0_g1_i3.p1,119
b1796fca2bb2dd9b7247b519b355642a,SMED3_DN394_c1_g2_i1.p1,119
24afe5144b75f9fff3ba668851f41ef1,SMED3_DN14715_c0_g4_i1.p1,119
12cbe07ad4f3a02a920cd6fc8deb36ac,SMED3_DN20542_c1_g2_i1.p1,119
3dbbe24ffaf8c83c68435be8138d3602,SMED3_DN13196_c0_g1_i8.p1,119
7d7ae9d4fd4e99778224a10c1b8522bd,SMED3_DN32675_c0_g2_i2.p1,119
d5c87b78aac590b71cc113dab05ee70a,SMED3_DN71813_c0_g1_i1.p1,119
e2f7ec0c6de7794a4b840d8d1cbf3e53,SMED3_DN17953_c5_g1_i1.p1,119
dd7406d88186ad6edb9891267907795e,SMED3_DN47035_c6_g1_i1.p1,119
1ef93d89d9247900e3271e516cc504a9,SMED3_DN30478_c0_g1_i1.p1,119
1fcb8f730f3bd7fe0a83a1e70b80ad12,SMED3_DN105294_c0_g1_i2.p1,119
a82ad3204f991e9e27b027b43a617f85,SMED3_DN12544_c0_g1_i2.p1,119
be3ac9dad8a9c418793708d17646b09d,SMED3_DN43825_c0_g3_i1.p1,119
5a940011f8587bd455df8c3dba08421c,SMED3_DN8405_c0_g2_i5.p1,119
38b682571ad7551707796b720d918400,SMED3_DN86911_c0_g1_i1.p1,119
8c4aea9ebda790bb2bcf3e36b69b7a35,SMED3_DN35467_c0_g1_i1.p1,119
f7cf0bda8d32ab85b6a9602e4fb4b958,SMED3_DN11649_c0_g3_i2.p1,119
dc657838a0b1c1aa48628ce60903d060,SMED3_DN37408_c0_g1_i4.p1,119
b604198e832c7acea1ba0730e8608d8a,SMED3_DN18110_c2_g1_i1.p1,119
bf4273ebf55bdebe965927f0ba253817,SMED3_DN111034_c0_g1_i1.p1,119
e0e8bf7a45df1146b4f4f897ab6210f6,SMED3_DN29690_c2_g1_i1.p1,119
d66e9b53d3d64b993e3c4ea952b7735a,SMED3_DN46851_c1_g1_i1.p1,119
a064e7fbad2a0d830aa4409a659b56b2,SMED3_DN23987_c0_g2_i1.p1,119
90aa7580093a8e9bee99ea981cdee9e0,SMED3_DN54440_c3_g1_i1.p1,119
317698ac559066aeeb358fca91428605,SMED3_DN125122_c0_g1_i1.p1,119
4438102f462d35e95ec69dd017fb0963,SMED3_DN7018_c0_g1_i1.p1,119
d60542dd7f51dbe782405f91a796b738,SMED3_DN9784_c1_g1_i1.p1,119
6848743b36641f79c09970601f7d1c0d,SMED3_DN31361_c2_g1_i1.p1,119
72d637b0a6fcb31e5dacfea2b135d906,SMED3_DN133991_c0_g1_i1.p1,119
7b65fa154365447df5192b58f3e3036b,SMED3_DN211_c0_g2_i1.p1,119
2bf24472a17984490f6f779eabfe5437,SMED3_DN124815_c0_g1_i1.p1,119
d97f386e289de045a57eef1ff3ebfb55,SMED3_DN121594_c0_g1_i2.p1,119
5d4d7612566dcb77172dfc3d2a4c4b1d,SMED3_DN37339_c1_g1_i1.p1,119
d4eb82100aa443782099378057bfae56,SMED3_DN86182_c0_g1_i1.p1,119
eb5bd5b3b6891c193a46e97da58d8077,SMED3_DN120987_c0_g1_i1.p1,119
4512c1d6ed1384db1de1a4899a664025,SMED3_DN117934_c0_g1_i1.p1,119
39dadad7bea25925f97246a60fe82468,SMED3_DN112840_c0_g1_i1.p1,119
b6e286249e010cd1bcb76053ab26ee08,SMED3_DN49368_c0_g2_i1.p1,119
3cd2e92361dda1f1957cb612c6425eaf,SMED3_DN63321_c0_g1_i1.p2,119
a9f0dee436e91fb80be4827ca5d6b7cf,SMED3_DN109618_c0_g1_i1.p1,119
a33666978b1e5baf71b33608ef3da2bf,SMED3_DN61135_c0_g1_i1.p1,119
9f2634ea51dc8642655e5de7f12b7923,SMED3_DN65374_c0_g1_i1.p1,119
0edf4675f5d83179671c16e94d73764c,SMED3_DN66474_c0_g1_i1.p1,119
7b1655cfdab0944fb02259648d2c8c7f,SMED3_DN1435_c2_g2_i1.p1,119
f2d361409fa61d404873ffa0482f9ced,SMED3_DN118241_c0_g1_i1.p1,119
7d0be7dae15bc5b1ff573475c0829a0f,SMED3_DN2968_c3_g1_i1.p1,119
088ba2ba63682141e0f360a1bcd2bec4,SMED3_DN7411_c1_g1_i1.p1,119
b91ff0b191ef7710ab25a9c8b7f4a06f,SMED3_DN59_c0_g1_i7.p1,119
b9808b9b771e4135555a07a96225a6d6,SMED3_DN46746_c0_g1_i1.p1,119
aa057cb9a6a7405512621cde1f05a7ac,SMED3_DN28782_c0_g5_i1.p1,119
f8649ab0f576f264c1fa1d8d715950c3,SMED3_DN91751_c0_g1_i1.p1,119
3ecfcd14f8cfd3b5ef25dddd6a06b06c,SMED3_DN47783_c0_g1_i1.p1,119
d4647e66c1773b0b35dc5b0e9ee738e2,SMED3_DN17632_c2_g1_i1.p2,119
ace23fbfa44db33753a45650953355b8,SMED3_DN19123_c0_g1_i1.p1,119
52c9629714b159557cb0357d8e02599a,SMED3_DN1544_c1_g1_i3.p1,119
9194237649abc714639179fe27b93c55,SMED3_DN109596_c0_g1_i1.p1,119
a1a736b109009542b9ae5ffcd6823e1f,SMED3_DN5791_c0_g2_i1.p1,119
4fc9fecedf50d8581818fc788bafc7e0,SMED3_DN94883_c0_g1_i1.p1,119
7c286a760702c049fb069d8ad014f183,SMED3_DN16016_c0_g1_i3.p1,119
ca9b398e06d9abb956c665eced3cba7c,SMED3_DN98064_c0_g1_i1.p1,119
2292a5d31fa3a67969398791749350b4,SMED3_DN25780_c2_g1_i2.p1,119
5bcc7cff88beb4f806545ec542b67bdf,SMED3_DN11391_c0_g1_i1.p1,119
66ada31ff7a09845b1ae0d120bc9740c,SMED3_DN16625_c1_g2_i1.p1,119
f5515d689f353647bc9eb3c4fab78f85,SMED3_DN31919_c1_g4_i1.p1,119
84cb09a0b18d15179c3db1d585d99ba3,SMED3_DN21368_c0_g1_i1.p1,119
7df88b55f8cf6707f4601f31fbbf7a4c,SMED3_DN117277_c0_g1_i1.p2,119
0dd5e3960129f7fbf18a3a91ce7778d3,SMED3_DN2583_c3_g2_i2.p1,119
ff5ed76e17885e13ba5ec94e690e5708,SMED3_DN45305_c0_g4_i1.p1,119
370a47ba73516690316d57ec154bfbdf,SMED3_DN21051_c0_g2_i1.p1,119
e08e5743c7e874d9751a101912a575bb,SMED3_DN1036_c0_g4_i1.p1,119
c4c7939cf7c9c20e8dae6a18d9deeced,SMED3_DN2651_c0_g1_i5.p1,119
35f79f17a20573897ad9758ee03f4b97,SMED3_DN39146_c0_g2_i4.p1,119
198c36e44ca2ced39d65856853ea54eb,SMED3_DN12172_c1_g1_i1.p1,119
b33c3e199471b3af60b7199f7e84462b,SMED3_DN113505_c0_g1_i1.p1,119
ede8e2abfbe8ccf55b0230892de0ab98,SMED3_DN126834_c0_g1_i1.p1,119
9947a5c34c3b35dfd14affd452d611f7,SMED3_DN33693_c0_g1_i1.p1,119
151e16666d796cd68c58b20cf4c94c72,SMED3_DN10027_c4_g1_i1.p1,119
49b5be52521473fc1a1b7a3098398ccd,SMED3_DN2180_c1_g1_i1.p1,119
cac27759873ae6ae7076d31c80b262f9,SMED3_DN2762_c0_g1_i1.p1,119
792afeb2968c0e9893d9d0f758a0dca2,SMED3_DN102019_c0_g1_i1.p1,119
17de99e94c55b79660123d28d4edecd6,SMED3_DN16086_c0_g1_i1.p1,119
b7faf8bd6b0d1ad1f1bc26341033db16,SMED3_DN73876_c0_g1_i1.p1,119
e39a257cc8838e7410f32649ae7baa80,SMED3_DN14828_c0_g1_i2.p1,119
df8a4d1767c3c7d107948786fa56464a,SMED3_DN98807_c0_g1_i1.p1,119
783554caa0dd9ca393caffbb2710af94,SMED3_DN564_c0_g1_i2.p1,119
385dae7848f464aadeae8b07fcbbdffa,SMED3_DN92372_c0_g1_i1.p1,119
8407b5d7604377d6121d54e39df5c5da,SMED3_DN139036_c0_g1_i1.p1,119
c3845e0b41082074ff2f97e054202aa1,SMED3_DN88045_c0_g1_i1.p1,119
1eabf806b51297c4fdc4309f60458cb9,SMED3_DN6964_c0_g2_i1.p1,119
72a16543ded0b4e23e1b330f96ca1295,SMED3_DN108267_c0_g1_i1.p1,119
9eee115f3af3a090e7ff79ebfa92dde3,SMED3_DN62783_c0_g1_i1.p2,119
7aa63474a2e32737d879dbd8b7a9549c,SMED3_DN1949_c0_g1_i1.p1,119
4e692dfe974f4ef617d396c17961aa8a,SMED3_DN3134_c0_g3_i1.p1,119
cbb6dfca739caa494fa589eff3da2c0d,SMED3_DN62907_c0_g1_i1.p1,119
ab8a5632159c8d2561c1aa1eb68ad31a,SMED3_DN18939_c0_g1_i1.p1,119
bb289a593717b00240fa0b4bec0ac5b6,SMED3_DN16899_c0_g1_i4.p2,119
2234c473c6c1de8ef68f9db34b9f6493,SMED3_DN89405_c0_g1_i1.p1,119
d820bf955c662bd39e5c043d8f4b7c5b,SMED3_DN46440_c1_g1_i1.p1,119
61fc002a5725f801a3b799355d662f41,SMED3_DN67511_c0_g1_i1.p1,119
dc44af88779518dbdffaa5d82e936edb,SMED3_DN10219_c0_g4_i1.p1,119
f773817b1636058e938e98bf3554af3f,SMED3_DN104407_c0_g1_i1.p1,119
1828368889f8411cc538ea23e3ca16b8,SMED3_DN8056_c1_g1_i1.p1,119
06910ebc3d38cac7fa5bbfb698f306de,SMED3_DN12394_c0_g2_i3.p1,119
bd9b538416023b6650be21d7dde99dc1,SMED3_DN132626_c0_g1_i1.p1,119
41cc8761952f30b34192b021537c4a0d,SMED3_DN63340_c0_g1_i1.p2,119
83df0546315c4da2878364d401b2bbd0,SMED3_DN11889_c0_g1_i2.p1,119
6b364f499ca48098a0d00ec951b377ba,SMED3_DN55156_c0_g1_i1.p1,119
0a268bf5da16cde38e6abfb0012f40d9,SMED3_DN145822_c0_g1_i1.p1,119
7959a282b6a53ce29c7888806f5f2292,SMED3_DN7124_c6_g1_i1.p1,119
ad5b9013825c0eeed1bea6c4e48693f0,SMED3_DN17437_c0_g1_i1.p1,119
56ed4ac9b8cc43c6680d0ca6c48b7da1,SMED3_DN118127_c0_g1_i1.p1,119
661e084a0ad42c19d61b5127dc121b11,SMED3_DN25993_c0_g2_i1.p2,119
6d2b182a95c505cdf0c3d70a0346cc17,SMED3_DN44322_c0_g1_i1.p1,119
c1a0c3c880a6d269369cbc1173e67eb7,SMED3_DN17960_c1_g1_i1.p1,119
1802ded14635da1a8062b485da8586de,SMED3_DN114718_c0_g1_i1.p1,119
3432f1b5e826fe0a6a516f8f9a3770bc,SMED3_DN65205_c0_g1_i1.p1,119
15674545e0a86d4372d4f984688ed9fa,SMED3_DN12338_c1_g2_i1.p1,119
228db09eb2da5c7351b5aff134a533a4,SMED3_DN4624_c0_g1_i1.p1,119
163ec8ae46eeb65514b5a3d4b9437a8f,SMED3_DN15613_c0_g2_i2.p1,119
20db57d24776a1e07f0cca69bdc6554c,SMED3_DN15728_c1_g2_i1.p1,119
efcdcba75c977b8480898665b45699b3,SMED3_DN48469_c0_g3_i1.p1,119
441b5b62758d558933e9d13ced97add0,SMED3_DN34658_c0_g1_i1.p1,119
8607a898d19baf5ac916965e303cb018,SMED3_DN37408_c1_g1_i2.p1,119
557c611a88504854719419ad55bc8cea,SMED3_DN496_c0_g1_i9.p1,119
89c88ae51e757e5c366166963652e2d4,SMED3_DN47314_c0_g1_i7.p1,119
8890dcf55eada4b64ae408f8b059d383,SMED3_DN1556_c0_g1_i1.p1,119
58091b8bd20107d481a773a154ba3fa1,SMED3_DN6821_c0_g1_i11.p1,119
3d42f5ee73aadf2b23fcf8652ccf37b8,SMED3_DN18350_c0_g2_i1.p1,119
7cd7bb81cf0d7e57db9ca796306fe64a,SMED3_DN11830_c0_g2_i3.p1,119
